lon,lat,ssrd
115.1999969,-3.200000048,4.736920928
115.1999969,-3.099999905,4.744642339
115.1999969,-3,4.759681583
115.1999969,-2.900000095,4.776434061
115.1999969,-2.799999952,4.793061906
115.1999969,-2.700000048,4.810188286
115.1999969,-2.599999905,4.821393533
115.1999969,-2.5,4.829277169
115.1999969,-2.400000095,4.834488083
115.1999969,-2.299999952,4.826026775
115.1999969,-2.200000048,4.813226997
115.1999969,-2.099999905,4.800324344
115.1999969,-2,4.781431317
115.1999969,-1.899999976,4.761030806
115.1999969,-1.799999952,4.741085306
115.1999969,-1.700000048,4.72253255
115.1999969,-1.600000024,4.708120436
115.1999969,-1.5,4.697091258
115.1999969,-1.399999976,4.687941494
115.1999969,-1.299999952,4.683128225
115.1999969,-1.200000048,4.674550194
115.1999969,-1.100000024,4.663712917
115.1999969,-1,4.650386903
115.1999969,-0.899999976,4.623515281
115.1999969,-0.800000012,4.592754267
115.1999969,-0.699999988,4.563457214
115.1999969,-0.600000024,4.53647085
115.1999969,-0.5,4.508703044
115.1999969,-0.400000006,4.483495194
115.1999969,-0.300000012,4.474234644
115.1999969,-0.200000003,4.477706608
115.1999969,-0.100000001,4.487083881
115.1999969,4.58E-15,4.498973631
115.1999969,0.100000001,4.499371275
115.1999969,0.200000003,4.491614253
115.1999969,0.300000012,4.479212117
115.1999969,0.400000006,4.461419039
115.1999969,0.5,4.410055722
115.1999969,0.600000024,4.352751489
115.1999969,0.699999988,4.323806578
115.1999969,0.800000012,4.3005276
115.1999969,0.899999976,4.251955703
115.1999969,1,4.205916064
115.1999969,1.100000024,4.195448733
115.1999969,1.200000048,4.193521842
115.1999969,1.299999952,4.201589461
115.1999969,1.399999976,4.223062228
115.1999969,1.5,4.249306722
115.1999969,1.600000024,4.279009331
115.1999969,1.700000048,4.310241186
115.1999969,1.799999952,4.334056292
115.1999969,1.899999976,4.34349885
115.1999969,2,4.360900219
115.1999969,2.099999905,4.386758939
115.1999969,2.200000048,4.411408897
115.1999969,2.299999952,4.429387939
115.1999969,2.400000095,4.442258936
115.1999969,2.5,4.46474065
115.1999969,2.599999905,4.488140308
115.1999969,2.700000048,4.509318306
115.1999969,2.799999952,4.528794939
115.1999969,2.900000095,4.556906972
115.1999969,3,4.586668931
115.1999969,3.099999905,4.608398881
115.1999969,3.200000048,4.626474858
115.1999969,3.299999952,4.621612131
115.1999969,3.400000095,4.608028933
115.1999969,3.5,4.607419608
115.1999969,3.599999905,4.604820086
115.1999969,3.700000048,4.593666275
115.1999969,3.799999952,4.578399522
115.1999969,3.900000095,4.558469853
115.1999969,4,4.535327375
115.1999969,4.099999905,4.512618156
115.1999969,4.199999809,4.498124928
115.1999969,4.300000191,4.487234233
115.1999969,4.400000095,4.506928483
115.1999969,4.5,4.56306155
115.1999969,4.599999905,4.611372308
115.1999969,4.699999809,4.693110864
115.1999969,4.800000191,4.801552886
115.1999969,4.900000095,4.899133892
115.3000031,-8.5,5.4750092
115.3000031,-8.399999619,5.510130447
115.3000031,-8.300000191,5.540547233
115.3000031,-8.199999809,5.553984033
115.3000031,-8.100000381,5.551827656
115.3000031,-6.900000095,5.577937622
115.3000031,-3.799999952,4.784745017
115.3000031,-3.700000048,4.762164386
115.3000031,-3.599999905,4.742141733
115.3000031,-3.5,4.727561461
115.3000031,-3.400000095,4.728805828
115.3000031,-3.299999952,4.727785011
115.3000031,-3.200000048,4.726251806
115.3000031,-3.099999905,4.745510825
115.3000031,-3,4.762831083
115.3000031,-2.900000095,4.777166042
115.3000031,-2.799999952,4.797356853
115.3000031,-2.700000048,4.809666008
115.3000031,-2.599999905,4.823720047
115.3000031,-2.5,4.830952811
115.3000031,-2.400000095,4.834422797
115.3000031,-2.299999952,4.829399825
115.3000031,-2.200000048,4.812510842
115.3000031,-2.099999905,4.800585483
115.3000031,-2,4.781368011
115.3000031,-1.899999976,4.759990206
115.3000031,-1.799999952,4.742119972
115.3000031,-1.700000048,4.721106178
115.3000031,-1.600000024,4.703647436
115.3000031,-1.5,4.691395656
115.3000031,-1.399999976,4.685460672
115.3000031,-1.299999952,4.682748386
115.3000031,-1.200000048,4.672091133
115.3000031,-1.100000024,4.66223115
115.3000031,-1,4.650998206
115.3000031,-0.899999976,4.626148436
115.3000031,-0.800000012,4.595575361
115.3000031,-0.699999988,4.566859939
115.3000031,-0.600000024,4.539737069
115.3000031,-0.5,4.513245283
115.3000031,-0.400000006,4.496856819
115.3000031,-0.300000012,4.498310892
115.3000031,-0.200000003,4.507138186
115.3000031,-0.100000001,4.516208819
115.3000031,4.58E-15,4.527212278
115.3000031,0.100000001,4.538840886
115.3000031,0.200000003,4.532005764
115.3000031,0.300000012,4.519595717
115.3000031,0.400000006,4.499806506
115.3000031,0.5,4.449719211
115.3000031,0.600000024,4.383312692
115.3000031,0.699999988,4.3269264
115.3000031,0.800000012,4.26860135
115.3000031,0.899999976,4.212228908
115.3000031,1,4.163813297
115.3000031,1.100000024,4.153763394
115.3000031,1.200000048,4.149757281
115.3000031,1.299999952,4.152764339
115.3000031,1.399999976,4.181924886
115.3000031,1.5,4.207548183
115.3000031,1.600000024,4.237227053
115.3000031,1.700000048,4.270466911
115.3000031,1.799999952,4.298363308
115.3000031,1.899999976,4.323725467
115.3000031,2,4.349900717
115.3000031,2.099999905,4.375783175
115.3000031,2.200000048,4.400423244
115.3000031,2.299999952,4.424141414
115.3000031,2.400000095,4.445495481
115.3000031,2.5,4.469417417
115.3000031,2.599999905,4.492706289
115.3000031,2.700000048,4.513152303
115.3000031,2.799999952,4.531461725
115.3000031,2.900000095,4.548805722
115.3000031,3,4.570189464
115.3000031,3.099999905,4.588241703
115.3000031,3.200000048,4.606477925
115.3000031,3.299999952,4.601061264
115.3000031,3.400000095,4.585634267
115.3000031,3.5,4.570017347
115.3000031,3.599999905,4.561700461
115.3000031,3.700000048,4.550054047
115.3000031,3.799999952,4.530472561
115.3000031,3.900000095,4.51548475
115.3000031,4,4.490660697
115.3000031,4.099999905,4.474434456
115.3000031,4.199999809,4.464625908
115.3000031,4.300000191,4.448290858
115.3000031,4.400000095,4.474375106
115.3000031,4.5,4.528183636
115.3000031,4.599999905,4.587171428
115.3000031,4.699999809,4.674548217
115.3000031,4.800000191,4.787536436
115.3000031,4.900000095,4.884777167
115.4000015,-8.5,5.468878361
115.4000015,-8.399999619,5.503174647
115.4000015,-8.300000191,5.541405828
115.4000015,-8.199999809,5.564479061
115.4000015,-6.900000095,5.573759394
115.4000015,-3.799999952,4.793600008
115.4000015,-3.700000048,4.770956072
115.4000015,-3.599999905,4.752945381
115.4000015,-3.5,4.738980367
115.4000015,-3.400000095,4.738349281
115.4000015,-3.299999952,4.728952225
115.4000015,-3.200000048,4.708043281
115.4000015,-3.099999905,4.710423208
115.4000015,-3,4.727381431
115.4000015,-2.900000095,4.744118083
115.4000015,-2.799999952,4.760370044
115.4000015,-2.700000048,4.774730722
115.4000015,-2.599999905,4.785417647
115.4000015,-2.5,4.794017436
115.4000015,-2.400000095,4.799216481
115.4000015,-2.299999952,4.790747261
115.4000015,-2.200000048,4.778070139
115.4000015,-2.099999905,4.768451511
115.4000015,-2,4.756179944
115.4000015,-1.899999976,4.736772553
115.4000015,-1.799999952,4.716827056
115.4000015,-1.700000048,4.697959744
115.4000015,-1.600000024,4.680148861
115.4000015,-1.5,4.668731933
115.4000015,-1.399999976,4.663580369
115.4000015,-1.299999952,4.658802708
115.4000015,-1.200000048,4.650220725
115.4000015,-1.100000024,4.639901767
115.4000015,-1,4.635325897
115.4000015,-0.899999976,4.630249508
115.4000015,-0.800000012,4.604568839
115.4000015,-0.699999988,4.575271786
115.4000015,-0.600000024,4.548303225
115.4000015,-0.5,4.530084808
115.4000015,-0.400000006,4.527607942
115.4000015,-0.300000012,4.538095056
115.4000015,-0.200000003,4.545901536
115.4000015,-0.100000001,4.555276831
115.4000015,4.58E-15,4.567168558
115.4000015,0.100000001,4.573251914
115.4000015,0.200000003,4.560339369
115.4000015,0.300000012,4.542111061
115.4000015,0.400000006,4.523997494
115.4000015,0.5,4.472620331
115.4000015,0.600000024,4.405792428
115.4000015,0.699999988,4.332220406
115.4000015,0.800000012,4.265216431
115.4000015,0.899999976,4.203971369
115.4000015,1,4.157935686
115.4000015,1.100000024,4.147333831
115.4000015,1.200000048,4.140144589
115.4000015,1.299999952,4.140633236
115.4000015,1.399999976,4.165536422
115.4000015,1.5,4.192623681
115.4000015,1.600000024,4.222340139
115.4000015,1.700000048,4.254272322
115.4000015,1.799999952,4.286354861
115.4000015,1.899999976,4.313179003
115.4000015,2,4.338812192
115.4000015,2.099999905,4.364716414
115.4000015,2.200000048,4.389354503
115.4000015,2.299999952,4.414131078
115.4000015,2.400000095,4.440076842
115.4000015,2.5,4.464697128
115.4000015,2.599999905,4.487999847
115.4000015,2.700000048,4.509189714
115.4000015,2.799999952,4.526602953
115.4000015,2.900000095,4.544368333
115.4000015,3,4.558685489
115.4000015,3.099999905,4.572903728
115.4000015,3.200000048,4.590532606
115.4000015,3.299999952,4.585685703
115.4000015,3.400000095,4.569740383
115.4000015,3.5,4.560481811
115.4000015,3.599999905,4.552441889
115.4000015,3.700000048,4.539570889
115.4000015,3.799999952,4.524308092
115.4000015,3.900000095,4.504384356
115.4000015,4,4.485352844
115.4000015,4.099999905,4.477370294
115.4000015,4.199999809,4.474054617
115.4000015,4.300000191,4.463296472
115.4000015,4.400000095,4.482998636
115.4000015,4.5,4.541440408
115.4000015,4.599999905,4.591100386
115.4000015,4.699999809,4.671001075
115.4000015,4.800000191,4.778141358
115.4000015,4.900000095,4.878517739
115.4000015,5.300000191,5.254328744
115.4000015,5.400000095,5.274250503
115.5,-8.5,5.467388683
115.5,-8.399999619,5.505390375
115.5,-8.300000191,5.5455524
115.5,-6.900000095,5.575415256
115.5,-3.799999952,4.785241575
115.5,-3.700000048,4.778883231
115.5,-3.599999905,4.768627581
115.5,-3.5,4.755544903
115.5,-3.400000095,4.746998528
115.5,-3.299999952,4.715272089
115.5,-3.200000048,4.690125569
115.5,-3.099999905,4.680983717
115.5,-3,4.683832508
115.5,-2.900000095,4.699783764
115.5,-2.799999952,4.714102897
115.5,-2.700000048,4.726718692
115.5,-2.599999905,4.737747867
115.5,-2.5,4.748041106
115.5,-2.400000095,4.753803972
115.5,-2.299999952,4.746290286
115.5,-2.200000048,4.736535153
115.5,-2.099999905,4.727899753
115.5,-2,4.719017064
115.5,-1.899999976,4.707613983
115.5,-1.799999952,4.687779272
115.5,-1.700000048,4.669831883
115.5,-1.600000024,4.653803475
115.5,-1.5,4.642467658
115.5,-1.399999976,4.636744358
115.5,-1.299999952,4.631509703
115.5,-1.200000048,4.623533086
115.5,-1.100000024,4.618884017
115.5,-1,4.617259811
115.5,-0.899999976,4.615402161
115.5,-0.800000012,4.608675847
115.5,-0.699999988,4.585151556
115.5,-0.600000024,4.564137758
115.5,-0.5,4.559819069
115.5,-0.400000006,4.563200033
115.5,-0.300000012,4.575910786
115.5,-0.200000003,4.587212972
115.5,-0.100000001,4.596651572
115.5,4.58E-15,4.601917881
115.5,0.100000001,4.602546989
115.5,0.200000003,4.588079478
115.5,0.300000012,4.564966678
115.5,0.400000006,4.543561175
115.5,0.5,4.490549911
115.5,0.600000024,4.4158542
115.5,0.699999988,4.339567914
115.5,0.800000012,4.270961494
115.5,0.899999976,4.206232597
115.5,1,4.159152358
115.5,1.100000024,4.146336753
115.5,1.200000048,4.134664622
115.5,1.299999952,4.134935653
115.5,1.399999976,4.157886228
115.5,1.5,4.182892289
115.5,1.600000024,4.212590942
115.5,1.700000048,4.245063208
115.5,1.799999952,4.277470192
115.5,1.899999976,4.304108372
115.5,2,4.328168789
115.5,2.099999905,4.353614039
115.5,2.200000048,4.378521183
115.5,2.299999952,4.405248386
115.5,2.400000095,4.431775781
115.5,2.5,4.456916367
115.5,2.599999905,4.481139008
115.5,2.700000048,4.502637492
115.5,2.799999952,4.520513661
115.5,2.900000095,4.539028828
115.5,3,4.552837553
115.5,3.099999905,4.562464094
115.5,3.200000048,4.576102683
115.5,3.299999952,4.57162375
115.5,3.400000095,4.561997208
115.5,3.5,4.555029539
115.5,3.599999905,4.547883819
115.5,3.700000048,4.540251433
115.5,3.799999952,4.525394194
115.5,3.900000095,4.5068177
115.5,4,4.495094131
115.5,4.099999905,4.487893017
115.5,4.199999809,4.489574597
115.5,4.300000191,4.486017564
115.5,4.400000095,4.506487317
115.5,4.5,4.556560764
115.5,4.599999905,4.597793067
115.5,4.699999809,4.674437431
115.5,4.800000191,4.773887956
115.5,4.900000095,4.882242931
115.5,5,4.982811208
115.5,5.300000191,5.188739275
115.5,5.400000095,5.224048464
115.5,5.5,5.236480275
115.5999985,-8.5,5.478837264
115.5999985,-8.399999619,5.513392708
115.5999985,-3.700000048,4.794824594
115.5999985,-3.599999905,4.784371111
115.5999985,-3.5,4.766194239
115.5999985,-3.400000095,4.735882306
115.5999985,-3.299999952,4.699688803
115.5999985,-3.200000048,4.677780806
115.5999985,-3.099999905,4.666977158
115.5999985,-3,4.657168611
115.5999985,-2.900000095,4.656755139
115.5999985,-2.799999952,4.667420303
115.5999985,-2.700000048,4.681031197
115.5999985,-2.599999905,4.691278933
115.5999985,-2.5,4.701940142
115.5999985,-2.400000095,4.710818875
115.5999985,-2.299999952,4.705554544
115.5999985,-2.200000048,4.698296061
115.5999985,-2.099999905,4.688811958
115.5999985,-2,4.680370436
115.5999985,-1.899999976,4.671604467
115.5999985,-1.799999952,4.660189517
115.5999985,-1.700000048,4.646798217
115.5999985,-1.600000024,4.629505656
115.5999985,-1.5,4.618856319
115.5999985,-1.399999976,4.613309089
115.5999985,-1.299999952,4.605514481
115.5999985,-1.200000048,4.601805117
115.5999985,-1.100000024,4.600497442
115.5999985,-1,4.598894994
115.5999985,-0.899999976,4.597019542
115.5999985,-0.800000012,4.595670322
115.5999985,-0.699999988,4.60053305
115.5999985,-0.600000024,4.595262786
115.5999985,-0.5,4.594093594
115.5999985,-0.400000006,4.597387511
115.5999985,-0.300000012,4.610770894
115.5999985,-0.200000003,4.623548914
115.5999985,-0.100000001,4.631323739
115.5999985,4.58E-15,4.630324683
115.5999985,0.100000001,4.630524494
115.5999985,0.200000003,4.614929339
115.5999985,0.300000012,4.592216161
115.5999985,0.400000006,4.564861828
115.5999985,0.5,4.502845217
115.5999985,0.600000024,4.424226483
115.5999985,0.699999988,4.348731528
115.5999985,0.800000012,4.27908055
115.5999985,0.899999976,4.213605822
115.5999985,1,4.162256356
115.5999985,1.100000024,4.1437036
115.5999985,1.200000048,4.133153178
115.5999985,1.299999952,4.131101653
115.5999985,1.399999976,4.1561453
115.5999985,1.5,4.178536011
115.5999985,1.600000024,4.204418469
115.5999985,1.700000048,4.237866053
115.5999985,1.799999952,4.269370919
115.5999985,1.899999976,4.296855822
115.5999985,2,4.320637297
115.5999985,2.099999905,4.344398989
115.5999985,2.200000048,4.370961992
115.5999985,2.299999952,4.397400361
115.5999985,2.400000095,4.424485642
115.5999985,2.5,4.449517422
115.5999985,2.599999905,4.474266297
115.5999985,2.700000048,4.496120881
115.5999985,2.799999952,4.514956539
115.5999985,2.900000095,4.533078017
115.5999985,3,4.547027206
115.5999985,3.099999905,4.555953419
115.5999985,3.200000048,4.564559144
115.5999985,3.299999952,4.563771769
115.5999985,3.400000095,4.55731055
115.5999985,3.5,4.550113394
115.5999985,3.599999905,4.543021092
115.5999985,3.700000048,4.535918897
115.5999985,3.799999952,4.529805864
115.5999985,3.900000095,4.520507725
115.5999985,4,4.507626833
115.5999985,4.099999905,4.501050875
115.5999985,4.199999809,4.502872914
115.5999985,4.300000191,4.504040128
115.5999985,4.400000095,4.525036117
115.5999985,4.5,4.564903372
115.5999985,4.599999905,4.607101097
115.5999985,4.699999809,4.683517953
115.5999985,4.800000191,4.780117708
115.5999985,4.900000095,4.878446519
115.5999985,5,4.949066875
115.5999985,5.099999905,5.00599325
115.5999985,5.199999809,5.085520036
115.5999985,5.300000191,5.128204431
115.5999985,5.400000095,5.162061528
115.5999985,5.5,5.183237547
115.6999969,-3.700000048,4.847254231
115.6999969,-3.599999905,4.828770717
115.6999969,-3.5,4.789340669
115.6999969,-3.400000095,4.742766883
115.6999969,-3.299999952,4.708818786
115.6999969,-3.200000048,4.683670286
115.6999969,-3.099999905,4.672763767
115.6999969,-3,4.653482986
115.6999969,-2.900000095,4.634202206
115.6999969,-2.799999952,4.631092275
115.6999969,-2.700000048,4.643365819
115.6999969,-2.599999905,4.654414778
115.6999969,-2.5,4.664316308
115.6999969,-2.400000095,4.671689533
115.6999969,-2.299999952,4.674023961
115.6999969,-2.200000048,4.668662692
115.6999969,-2.099999905,4.660019381
115.6999969,-2,4.651156472
115.6999969,-1.899999976,4.646732933
115.6999969,-1.799999952,4.647207731
115.6999969,-1.700000048,4.636237906
115.6999969,-1.600000024,4.620804972
115.6999969,-1.5,4.609457286
115.6999969,-1.399999976,4.602871433
115.6999969,-1.299999952,4.588326769
115.6999969,-1.200000048,4.581315578
115.6999969,-1.100000024,4.580435222
115.6999969,-1,4.578915867
115.6999969,-0.899999976,4.577064153
115.6999969,-0.800000012,4.582069319
115.6999969,-0.699999988,4.60192975
115.6999969,-0.600000024,4.618169842
115.6999969,-0.5,4.620937519
115.6999969,-0.400000006,4.624324417
115.6999969,-0.300000012,4.636920428
115.6999969,-0.200000003,4.649201886
115.6999969,-0.100000001,4.652060569
115.6999969,4.58E-15,4.647326431
115.6999969,0.100000001,4.645860492
115.6999969,0.200000003,4.631387047
115.6999969,0.300000012,4.606830067
115.6999969,0.400000006,4.576894014
115.6999969,0.5,4.517714328
115.6999969,0.600000024,4.442611081
115.6999969,0.699999988,4.366324792
115.6999969,0.800000012,4.297714417
115.6999969,0.899999976,4.233163569
115.6999969,1,4.183363131
115.6999969,1.100000024,4.163063511
115.6999969,1.200000048,4.149972919
115.6999969,1.299999952,4.150259778
115.6999969,1.399999976,4.172965042
115.6999969,1.5,4.189816433
115.6999969,1.600000024,4.209014125
115.6999969,1.700000048,4.237480278
115.6999969,1.799999952,4.269940678
115.6999969,1.899999976,4.296566986
115.6999969,2,4.320496836
115.6999969,2.099999905,4.344387119
115.6999969,2.200000048,4.368338731
115.6999969,2.299999952,4.394606964
115.6999969,2.400000095,4.421132378
115.6999969,2.5,4.446322422
115.6999969,2.599999905,4.469900128
115.6999969,2.700000048,4.489792211
115.6999969,2.799999952,4.506538756
115.6999969,2.900000095,4.524604842
115.6999969,3,4.538391806
115.6999969,3.099999905,4.547296258
115.6999969,3.200000048,4.556683422
115.6999969,3.299999952,4.559073242
115.6999969,3.400000095,4.555175936
115.6999969,3.5,4.548222114
115.6999969,3.599999905,4.541056614
115.6999969,3.700000048,4.535895156
115.6999969,3.799999952,4.539693544
115.6999969,3.900000095,4.543903425
115.6999969,4,4.532907881
115.6999969,4.099999905,4.525690942
115.6999969,4.199999809,4.527376478
115.6999969,4.300000191,4.533141325
115.6999969,4.400000095,4.551899825
115.6999969,4.5,4.587121969
115.6999969,4.599999905,4.627107925
115.6999969,4.699999809,4.703758222
115.6999969,4.800000191,4.798555719
115.6999969,4.900000095,4.848718192
115.6999969,5,4.892815111
115.6999969,5.099999905,4.951796969
115.6999969,5.199999809,5.017914653
115.6999969,5.300000191,5.059018361
115.6999969,5.400000095,5.089662656
115.6999969,5.5,5.101352592
115.8000031,-3.599999905,4.857078603
115.8000031,-3.5,4.815982808
115.8000031,-3.400000095,4.767317928
115.8000031,-3.299999952,4.720706556
115.8000031,-3.200000048,4.692802244
115.8000031,-3.099999905,4.672742003
115.8000031,-3,4.644715039
115.8000031,-2.900000095,4.623588481
115.8000031,-2.799999952,4.609574008
115.8000031,-2.700000048,4.607943867
115.8000031,-2.599999905,4.617590189
115.8000031,-2.5,4.625829925
115.8000031,-2.400000095,4.632574042
115.8000031,-2.299999952,4.636172619
115.8000031,-2.200000048,4.638600028
115.8000031,-2.099999905,4.631889542
115.8000031,-2,4.627537222
115.8000031,-1.899999976,4.632435558
115.8000031,-1.799999952,4.632914314
115.8000031,-1.700000048,4.623857531
115.8000031,-1.600000024,4.612925294
115.8000031,-1.5,4.600424242
115.8000031,-1.399999976,4.586176328
115.8000031,-1.299999952,4.566840156
115.8000031,-1.200000048,4.559854681
115.8000031,-1.100000024,4.559704328
115.8000031,-1,4.559011914
115.8000031,-0.899999976,4.565506761
115.8000031,-0.800000012,4.585335539
115.8000031,-0.699999988,4.60976195
115.8000031,-0.600000024,4.628749936
115.8000031,-0.5,4.643983058
115.8000031,-0.400000006,4.650434383
115.8000031,-0.300000012,4.661671283
115.8000031,-0.200000003,4.672188072
115.8000031,-0.100000001,4.675003233
115.8000031,4.58E-15,4.666502358
115.8000031,0.100000001,4.660945239
115.8000031,0.200000003,4.646080086
115.8000031,0.300000012,4.618668378
115.8000031,0.400000006,4.587537417
115.8000031,0.5,4.529236106
115.8000031,0.600000024,4.4584832
115.8000031,0.699999988,4.385033836
115.8000031,0.800000012,4.318239564
115.8000031,0.899999976,4.257309056
115.8000031,1,4.20798935
115.8000031,1.100000024,4.186445364
115.8000031,1.200000048,4.170561375
115.8000031,1.299999952,4.169708714
115.8000031,1.399999976,4.186111028
115.8000031,1.5,4.198590317
115.8000031,1.600000024,4.217671286
115.8000031,1.700000048,4.242384553
115.8000031,1.799999952,4.270654853
115.8000031,1.899999976,4.297279186
115.8000031,2,4.321216947
115.8000031,2.099999905,4.345107231
115.8000031,2.200000048,4.368797703
115.8000031,2.299999952,4.392879883
115.8000031,2.400000095,4.418441853
115.8000031,2.5,4.442522056
115.8000031,2.599999905,4.464346964
115.8000031,2.700000048,4.484031322
115.8000031,2.799999952,4.499660111
115.8000031,2.900000095,4.516141556
115.8000031,3,4.529519006
115.8000031,3.099999905,4.538912106
115.8000031,3.200000048,4.548473364
115.8000031,3.299999952,4.551401286
115.8000031,3.400000095,4.551074864
115.8000031,3.5,4.546611756
115.8000031,3.599999905,4.541561086
115.8000031,3.700000048,4.545213078
115.8000031,3.799999952,4.549648489
115.8000031,3.900000095,4.554384606
115.8000031,4,4.556631986
115.8000031,4.099999905,4.552050178
115.8000031,4.199999809,4.556926756
115.8000031,4.300000191,4.565894514
115.8000031,4.400000095,4.584239544
115.8000031,4.5,4.614862078
115.8000031,4.599999905,4.649239472
115.8000031,4.699999809,4.716158381
115.8000031,4.800000191,4.773357764
115.8000031,4.900000095,4.814154833
115.8000031,5,4.852771786
115.8000031,5.099999905,4.892417469
115.8000031,5.199999809,4.948297308
115.8000031,5.300000191,4.984368153
115.8000031,5.400000095,5.004831972
115.8000031,5.5,5.0165318
115.9000015,-3.5,4.851905278
115.9000015,-3.400000095,4.804985283
115.9000015,-3.299999952,4.750826592
115.9000015,-3.200000048,4.703958033
115.9000015,-3.099999905,4.673171303
115.9000015,-3,4.64507905
115.9000015,-2.900000095,4.625196858
115.9000015,-2.799999952,4.609043817
115.9000015,-2.700000048,4.601407472
115.9000015,-2.599999905,4.602030644
115.9000015,-2.5,4.612339708
115.9000015,-2.400000095,4.620387544
115.9000015,-2.299999952,4.619714914
115.9000015,-2.200000048,4.627661856
115.9000015,-2.099999905,4.625653853
115.9000015,-2,4.633470225
115.9000015,-1.899999976,4.638135122
115.9000015,-1.799999952,4.636135033
115.9000015,-1.700000048,4.630941922
115.9000015,-1.600000024,4.616757314
115.9000015,-1.5,4.595130239
115.9000015,-1.399999976,4.571592097
115.9000015,-1.299999952,4.551678253
115.9000015,-1.200000048,4.545933189
115.9000015,-1.100000024,4.544580014
115.9000015,-1,4.543877708
115.9000015,-0.899999976,4.561377992
115.9000015,-0.800000012,4.587727336
115.9000015,-0.699999988,4.611239758
115.9000015,-0.600000024,4.631141733
115.9000015,-0.5,4.647769578
115.9000015,-0.400000006,4.666443008
115.9000015,-0.300000012,4.678720511
115.9000015,-0.200000003,4.688430142
115.9000015,-0.100000001,4.692050481
115.9000015,4.58E-15,4.682319089
115.9000015,0.100000001,4.675665972
115.9000015,0.200000003,4.659758242
115.9000015,0.300000012,4.631187236
115.9000015,0.400000006,4.600062208
115.9000015,0.5,4.542045775
115.9000015,0.600000024,4.471617317
115.9000015,0.699999988,4.406008064
115.9000015,0.800000012,4.347651358
115.9000015,0.899999976,4.287547792
115.9000015,1,4.238873022
115.9000015,1.100000024,4.216424939
115.9000015,1.200000048,4.199747639
115.9000015,1.299999952,4.189656192
115.9000015,1.399999976,4.201112683
115.9000015,1.5,4.213863006
115.9000015,1.600000024,4.232057683
115.9000015,1.700000048,4.25800345
115.9000015,1.799999952,4.279674047
115.9000015,1.899999976,4.302401075
115.9000015,2,4.326392253
115.9000015,2.099999905,4.349694972
115.9000015,2.200000048,4.374291517
115.9000015,2.299999952,4.396977
115.9000015,2.400000095,4.4186931
115.9000015,2.5,4.438796864
115.9000015,2.599999905,4.460410092
115.9000015,2.700000048,4.480531661
115.9000015,2.799999952,4.495606517
115.9000015,2.900000095,4.510321317
115.9000015,3,4.518586769
115.9000015,3.099999905,4.527764231
115.9000015,3.200000048,4.536745836
115.9000015,3.299999952,4.540417614
115.9000015,3.400000095,4.539325575
115.9000015,3.5,4.544081475
115.9000015,3.599999905,4.552904817
115.9000015,3.700000048,4.557419358
115.9000015,3.799999952,4.561467017
115.9000015,3.900000095,4.566772892
115.9000015,4,4.571093558
115.9000015,4.099999905,4.575748564
115.9000015,4.199999809,4.584472989
115.9000015,4.300000191,4.594184597
115.9000015,4.400000095,4.611303067
115.9000015,4.5,4.642643731
115.9000015,4.599999905,4.670724111
115.9000015,4.699999809,4.700674011
115.9000015,4.800000191,4.739368117
115.9000015,4.900000095,4.780289822
115.9000015,5,4.818813794
115.9000015,5.099999905,4.856740311
115.9000015,5.199999809,4.888132411
115.9000015,5.300000191,4.907563544
115.9000015,5.400000095,4.927408147
115.9000015,5.5,4.938263231
115.9000015,5.599999905,4.923461383
116,-8.800000191,5.4609334
116,-3.400000095,4.861676236
116,-3.299999952,4.794330014
116,-3.200000048,4.730131306
116,-3.099999905,4.699752108
116,-3,4.671234519
116,-2.900000095,4.650123786
116,-2.799999952,4.642339067
116,-2.700000048,4.646481686
116,-2.599999905,4.654363342
116,-2.5,4.660832472
116,-2.400000095,4.667588461
116,-2.299999952,4.671185061
116,-2.200000048,4.674884533
116,-2.099999905,4.680981739
116,-2,4.686439944
116,-1.899999976,4.691453025
116,-1.799999952,4.691921889
116,-1.700000048,4.6819254
116,-1.600000024,4.662624836
116,-1.5,4.623572653
116,-1.399999976,4.576256994
116,-1.299999952,4.555490489
116,-1.200000048,4.548508972
116,-1.100000024,4.541660003
116,-1,4.526173656
116,-0.899999976,4.544257547
116,-0.800000012,4.573803867
116,-0.699999988,4.598206536
116,-0.600000024,4.61721035
116,-0.5,4.630490864
116,-0.400000006,4.645763553
116,-0.300000012,4.673092169
116,-0.200000003,4.688499383
116,-0.100000001,4.691316522
116,4.58E-15,4.683701939
116,0.100000001,4.681375425
116,0.200000003,4.670769611
116,0.300000012,4.649006031
116,0.400000006,4.618254908
116,0.5,4.55993975
116,0.600000024,4.496409717
116,0.699999988,4.445087944
116,0.800000012,4.391692886
116,0.899999976,4.333524122
116,1,4.284200461
116,1.100000024,4.262605039
116,1.200000048,4.242655583
116,1.299999952,4.229305831
116,1.399999976,4.233854006
116,1.5,4.244157133
116,1.600000024,4.263242061
116,1.700000048,4.286182744
116,1.799999952,4.300673994
116,1.899999976,4.319252469
116,2,4.341886514
116,2.099999905,4.365772839
116,2.200000048,4.389449464
116,2.299999952,4.412985625
116,2.400000095,4.432685811
116,2.5,4.443649703
116,2.599999905,4.461883947
116,2.700000048,4.481562369
116,2.799999952,4.497084328
116,2.900000095,4.500805561
116,3,4.503098444
116,3.099999905,4.509539878
116,3.200000048,4.518169342
116,3.299999952,4.521083419
